"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-43.83 -43.88 -29.29 -15.19 1.3 14.85 15.3 11.17 -1.44 -17.36 -36.03 -47.07 17045 -15095
-50.32 -41.2 -28.14 -13.04 -1.46 13.16 17.36 10.52 -1.19 -19.14 -38.49 -47.7 17044 -15094
-48.58 -46 -28.67 -13.69 0.62 16.21 17.71 9.99 1.98 -12.32 -33.42 -46.57 17043 -15093
-45.57 -41.73 -29.17 -15.45 0.79 15.01 15.72 10.2 2.38 -17.78 -39.3 -46.98 17042 -15092
-51.06 -44.47 -31.01 -15.35 3.28 16.04 13.55 9.25 -1.79 -13.41 -35.47 -41.58 17041 -15091
-42.73 -41.58 -30.55 -10.8 2.13 12.65 13.74 8.04 -1.64 -18.23 -34.56 -38.45 17040 -15090
-49.79 -43.88 -29.88 -12.19 -0.76 12 17.8 10.68 0.88 -19.26 -37.01 -51.82 17039 -15089
-47.8 -46.99 -30.84 -15.75 1.28 13.67 13.95 9.2 -4.72 -16.41 -46.4 -44.71 17038 -15088
-48.01 -45.82 -30.64 -14.12 1.52 13.26 13.44 9.13 1.1 -18.59 -47.34 -48.44 17037 -15087
-49.27 -45.41 -23.44 -17.94 -0.91 11.21 16.7 6.83 1.18 -16.04 -36.74 -50.01 17036 -15086
-50.92 -44.16 -29.35 -15.05 0.82 13.54 14.93 10.14 -2.45 -23.6 -40.11 -45.62 17035 -15085
-49.05 -50.12 -29.68 -15.08 -3.9 7.72 14.75 7.33 0.33 -16.3 -40.38 -42.46 17034 -15084
-48.53 -43.75 -29.76 -15.14 1.67 13.94 15.42 10.17 -2.65 -16.41 -35.88 -42.65 17033 -15083
-48.57 -44.95 -33.12 -15.02 0.83 11.12 16.26 11.06 -1.14 -18.18 -36.41 -39.56 17032 -15082
-45.95 -45.24 -32.66 -15.52 -0.26 9.12 17.52 10.34 0.84 -14.8 -36.51 -44.49 17031 -15081
-44.23 -43.59 -29.99 -11.12 -0.34 10.38 16.32 11.27 1.87 -17.25 -36.09 -45.33 17030 -15080
-48.15 -41.12 -28.45 -12.79 2.08 14.34 15.79 10.83 -1.34 -23.75 -39.01 -48.46 17029 -15079
-40.76 -36.04 -31.36 -15.22 2.19 15.84 16.16 10.07 1.94 -16.97 -37.43 -44.53 17028 -15078
-50.46 -42.22 -30.1 -16.24 0.55 14.16 14.61 8.16 2.26 -19.14 -42.84 -46.25 17027 -15077
-47.08 -37.68 -28.17 -12.17 2.82 12.24 14.54 8.93 -3.05 -17.96 -36.92 -45.75 17026 -15076
-55.21 -45.15 -32.92 -20.11 0.64 16.07 14.29 9.36 1.05 -18.29 -45.14 -54.55 17025 -15075
-52.38 -38.2 -31.43 -14.57 0.48 11.34 13.91 9.82 0.52 -14.49 -36.84 -47.47 17024 -15074
-49.45 -44.7 -27.54 -14.99 0.68 11.21 13.59 11.36 -1.7 -16.47 -38.92 -45.47 17023 -15073
-48.46 -42.32 -30.46 -14.22 -0.93 11.61 16.57 12.09 -0.28 -16.44 -31.69 -46.14 17022 -15072
-46.37 -43.91 -28.79 -15 4.16 16.4 15.56 11.54 -0.61 -18.65 -42.12 -45.87 17021 -15071
-43.8 -40.75 -31.65 -13.89 -0.29 13.6 16.09 13.71 3.76 -19.27 -37.02 -47.86 17020 -15070
-42.85 -43.88 -23.67 -11.59 1.59 11.67 16 11.02 -2.57 -21.8 -42.47 -49.14 17019 -15069
-47.91 -43.25 -28.48 -14.25 0.38 12.95 12.67 9.59 0.83 -18.69 -34.15 -42.84 17018 -15068
-42.7 -41.66 -27.52 -12.34 3.18 11.05 16.21 12.01 -1.52 -19.07 -44.25 -52 17017 -15067
-52.2 -41.54 -30.82 -13.89 0.92 14.9 15.92 10.73 2.89 -14.92 -32.19 -42.78 17016 -15066
-42.54 -37.52 -26.06 -13.6 1.39 9.82 16.11 13.56 0.07 -16.64 -38.64 -42.23 17015 -15065
-42.69 -42.62 -26.9 -13.64 -0.6 13.18 14.17 10.09 2.64 -14.76 -35.34 -42.75 17014 -15064
-40.65 -38.54 -32.42 -13.2 3.85 15.22 18.19 11.17 0.74 -15.57 -36.8 -43.35 17013 -15063
-49.51 -44.75 -32.2 -12.31 -0.17 14.37 15.93 9.94 -0.53 -17.94 -40.3 -41.13 17012 -15062
-48.31 -41.2 -25.84 -14.17 1.07 13.39 14.94 9.2 2.66 -17.68 -38.97 -39.4 17011 -15061
-47.99 -43.24 -33.63 -15.63 0.72 12.86 13.53 8.22 2.62 -15.93 -45.53 -52.17 17010 -15060
-46.83 -40.13 -27.94 -16.31 0.56 10.84 13.7 10.67 -1.74 -18.5 -38.27 -38.81 17009 -15059
-42.79 -42.23 -24.77 -12.74 2.37 12.65 15.4 11.99 -1.07 -20.44 -41.07 -45.2 17008 -15058
-48.56 -41.99 -29.49 -16.99 0.18 9.52 13.54 9.99 -0.57 -14.69 -33.6 -41.6 17007 -15057
-46.93 -48.05 -32.61 -12.74 4.44 12.39 16.31 9.7 3.42 -16.27 -32.9 -44.14 17006 -15056
-44.28 -41.32 -25.6 -14.67 -0.68 13.76 15.69 10.04 -1.38 -16.38 -37.37 -50.41 17005 -15055
-43.82 -40.69 -33.51 -13.03 -0.72 11.43 16.4 9.01 -0.95 -17.89 -38.04 -42.3 17004 -15054
-46 -40.97 -31.83 -13.44 1.29 13.4 14.76 8.75 -1.17 -19.77 -38.22 -47.89 17003 -15053
-44.67 -44.02 -30.05 -11.23 0.17 13.56 14.64 11.06 0.09 -17.11 -37.25 -48.07 17002 -15052
-42.57 -41.74 -30.28 -12.87 3.09 16.59 15.61 10.99 -0.97 -17.11 -35.68 -39.29 17001 -15051
-43.05 -40.11 -28.16 -17.28 4.26 14.04 15.25 10.71 2.26 -19.59 -40.11 -48.79 17000 -15050
-49.11 -42.49 -32.98 -15.32 1.2 10.93 15.72 9.48 -1.14 -19.49 -39.54 -43 16999 -15049
-43.03 -42.14 -26.54 -16.67 1.39 14.36 16.1 8.99 1.49 -14.45 -40.55 -46.15 16998 -15048
-45.47 -43.86 -31.75 -9.72 5.73 13.98 17.3 11.69 1.15 -15.21 -37.81 -41.39 16997 -15047
-46.14 -43.89 -27.16 -14.09 2.56 15.75 17.68 9.93 -1.84 -18.57 -35.16 -37.3 16996 -15046
-36.2 -41.27 -29 -12.67 3.91 13.66 15.24 8.91 2.78 -18.27 -38.05 -45.27 16995 -15045
-47.16 -44.57 -32.31 -16.96 4.6 12.19 12.05 9.02 0.58 -14.76 -35.57 -46.42 16994 -15044
-46.98 -41.62 -31.14 -15.43 -0.31 13.8 14.25 11.13 1.49 -16.56 -38.67 -49.63 16993 -15043
-46.21 -45.9 -33.05 -13.65 3.71 14.72 15.31 11.98 2.77 -15.22 -31.21 -52.13 16992 -15042
-49.96 -41.73 -27.89 -12.48 3.75 18.3 16.31 11.2 1.68 -18.22 -38.77 -47.97 16991 -15041
-50.35 -46.67 -29.01 -15.31 1.88 9.77 16.64 9.77 0.34 -16.39 -37.07 -44.95 16990 -15040
-47.15 -39.1 -32.86 -12.53 0.47 13.89 18.27 10.68 -0.01 -15.71 -37.27 -46.37 16989 -15039
-44.47 -39.31 -23.68 -13.32 -0.34 13.22 16.75 11.02 0.35 -20.69 -35.52 -42.37 16988 -15038
-40.1 -38.01 -26.87 -12.8 -0.92 13.89 15.81 10.21 -0.34 -14.6 -35.91 -38.71 16987 -15037
-41.26 -43.54 -25.69 -13.9 0.9 12.65 17.7 12.44 2.85 -16.79 -30.48 -44.98 16986 -15036
-43.99 -38.6 -24.21 -16.03 0.74 14.26 13.02 8.12 1.14 -19.77 -34.01 -42.42 16985 -15035
-49.84 -47.41 -28.07 -18.28 -0.89 12.12 13.7 10.29 -1.62 -19.23 -42.17 -49.69 16984 -15034
-44.14 -40.31 -26.11 -15.22 0.47 13.48 15.48 10.86 -0.85 -20.66 -41.47 -48.68 16983 -15033
-47.66 -43.95 -27.61 -16.07 -1.15 10.19 15.33 10.53 -0.14 -19.37 -43.71 -47.53 16982 -15032
-50.08 -43.73 -29.94 -15.69 -3.57 11.34 16.63 10.01 -0.27 -18.74 -36.13 -49.11 16981 -15031
-49.38 -43.26 -31.82 -14.9 2.21 12.99 14.97 8.88 2.22 -21.74 -42.48 -45.71 16980 -15030
-44.24 -43.71 -30.72 -17.2 -0.6 11.54 12.35 9.69 -2.3 -16.74 -39.49 -39.98 16979 -15029
-49.14 -47.24 -29.03 -19.07 2.45 15.28 17.34 9.53 2.04 -14.91 -35.91 -42.05 16978 -15028
-49.11 -46.63 -25.12 -13.49 1.92 11.79 16.54 11.1 -1.3 -17.94 -37.21 -48.08 16977 -15027
-43.33 -41.53 -27.52 -12.04 1.92 15.97 17.23 11.92 1.58 -17.25 -39.74 -43.72 16976 -15026
-44.19 -44.11 -28.52 -16.97 -1.67 13.37 17.91 9.32 1.18 -14.08 -33.52 -39.94 16975 -15025
-45.47 -46.59 -26.99 -13.89 2.43 14.79 17.01 9.99 0.34 -18.51 -35.84 -44.94 16974 -15024
-47.95 -41.75 -33.06 -12.75 -0.24 15.25 16.87 11.4 1.22 -16.56 -37.42 -41.86 16973 -15023
-47.5 -43.46 -32.21 -16.15 1.92 14.3 13.61 8.54 -3.33 -17.52 -42.76 -45.84 16972 -15022
-45.27 -38.95 -30.52 -15.48 0.7 15.84 14.87 12.21 1.27 -17.23 -35.31 -41.3 16971 -15021
-47.89 -37.98 -31.77 -14.78 0.85 12.34 17.99 10.47 -0.92 -21.4 -44.75 -50.85 16970 -15020
-43.24 -48.44 -31.32 -13.68 -1.37 9.06 14.06 12.61 -2.25 -15.89 -39.03 -46.76 16969 -15019
-43.54 -40.28 -27.14 -15.55 0.86 13.88 13.21 8.49 2.24 -16.95 -37.8 -45.68 16968 -15018
-47.77 -40.5 -33.19 -15.59 5.41 14.65 14.56 11.03 -1.12 -15.69 -36.64 -47.86 16967 -15017
-50.12 -44.24 -30.52 -15.98 -0.14 12.36 15.09 9.02 -0.73 -14.74 -41.46 -56.71 16966 -15016
-52.95 -39.86 -33.85 -15.46 2.29 16.31 15.86 10.05 1.12 -13.2 -35.3 -48.93 16965 -15015
-45.67 -38.33 -25.41 -20.14 0.52 7.79 16.22 9.66 3.17 -15.54 -40.63 -47.34 16964 -15014
-45.78 -42.13 -28.96 -14.87 1.66 12.37 15.33 9.27 0.99 -15.28 -37.68 -49.4 16963 -15013
-43.36 -38.77 -29.26 -13.79 -0.15 10.49 15.27 8.82 1.44 -16.13 -35.14 -42.38 16962 -15012
-45.93 -38.84 -28.6 -11 1.59 11.91 17.78 11.18 -2.95 -17.45 -32.91 -47.39 16961 -15011
-46.35 -45.74 -25.05 -14.46 -0.32 14.43 15.64 9.59 -2.13 -15.25 -38.16 -41.68 16960 -15010
-40.53 -41.35 -31.29 -14.88 2.22 16.12 16.09 9.95 2.91 -16.39 -37.09 -43.24 16959 -15009
-45.26 -41.77 -26.78 -16.89 0.21 15.94 15.96 10.33 0.8 -16.33 -36.78 -46.73 16958 -15008
-50.29 -42.56 -30.96 -17.17 0.44 14.79 14.69 11.79 1.97 -18.64 -34.37 -54.5 16957 -15007
-40.48 -42.65 -26.61 -15.25 -0.7 14.62 15.45 10.07 -0.1 -16.25 -39.28 -47.73 16956 -15006
-50.37 -44.81 -27.1 -13.07 3.52 14.18 17.47 10.72 -0.98 -19.13 -39.71 -51.63 16955 -15005
-47.26 -41.26 -30.56 -16.17 -1.36 11.54 16.65 9.67 -0.68 -18.9 -39.36 -44.26 16954 -15004
-45.19 -43.78 -32.33 -14.52 5.13 17.2 15.35 11.07 0.96 -17.4 -36.36 -50.98 16953 -15003
-51.85 -45.02 -28.73 -13.72 1.58 13.67 14.81 10.15 -2.71 -17.79 -35.38 -46.94 16952 -15002
-43.13 -40.25 -28.37 -14.93 1.39 14.84 13.57 8.76 -0.3 -17.72 -39.9 -44.26 16951 -15001
-46.54 -38.62 -35.86 -14.98 2.93 15.97 16.75 12.38 2.62 -17.16 -33.47 -44.89 16950 -15000
-46.83 -44.02 -25.68 -13.25 2.28 12.13 15.21 13.5 0.54 -15.5 -35.2 -43.87 16949 -14999
-38.06 -44.17 -30.75 -17.1 1.12 13.77 15.8 9.23 0.14 -17.56 -41.22 -51.52 16948 -14998
-54.27 -34.52 -27.94 -13.89 3.29 16.22 14.37 10.07 -0.02 -13.38 -37.74 -40.44 16947 -14997
-44.23 -37.12 -25.72 -16.22 2.89 9.55 13.93 11.67 0.59 -22.1 -40.9 -43.29 16946 -14996
-47.4 -43.41 -33.09 -16.31 -0.16 15.65 15.97 11.53 0.56 -17.45 -36.03 -46.1 16945 -14995
-44.94 -41.3 -30.49 -14.35 1.36 16.99 16.65 11.58 -2.02 -17.11 -37.9 -38.46 16944 -14994
-43.06 -38.81 -27.72 -13.34 2.61 16.78 15.34 11.19 2.21 -14.42 -37.76 -45.69 16943 -14993
-40.82 -40.75 -29.68 -16.99 0.62 17.56 15.72 11.46 -0.84 -19.67 -36.27 -45.11 16942 -14992
-46.45 -44.86 -27.64 -12.93 2.77 15.85 15.7 9.84 -5.83 -15.15 -33.37 -38.35 16941 -14991
-43.86 -40.09 -27.76 -13.2 3.42 15.12 14.57 9.29 2.3 -13.47 -38.23 -46.13 16940 -14990
-48.52 -34.76 -33.93 -15.37 3.51 12.53 15.19 11.62 1.35 -16.67 -42.14 -40.91 16939 -14989
-42.62 -39.26 -32.24 -13.78 4.72 12.99 14.98 12.49 0.07 -15.87 -39.74 -45.42 16938 -14988
-52.54 -42.89 -34.13 -11.39 4.35 17.38 15.6 9.05 0.04 -16.48 -39.75 -40.46 16937 -14987
-48.28 -40.45 -28.4 -10.56 -0.01 16.17 13.88 11.75 -0.71 -17.07 -35.18 -44.16 16936 -14986
-42.31 -37.42 -32.61 -14.34 1.1 15.72 15.76 11.56 0.45 -16.85 -38.56 -51.24 16935 -14985
-51.21 -43.8 -32.82 -15.42 0.73 18.34 15.42 9.59 0.8 -19.32 -44.73 -42.73 16934 -14984
-46.81 -40.07 -33.08 -16.1 -0.45 17.13 15.05 12.45 -1.7 -20 -40.25 -42.23 16933 -14983
-41.32 -39.08 -27.8 -12.59 1.13 11.22 14 11.08 2.59 -14.74 -41.26 -51.06 16932 -14982
-47.21 -45.26 -24.62 -14.56 3.57 13.11 14.02 12.55 -3.32 -13.94 -33.99 -44.94 16931 -14981
-44.39 -38.33 -26.17 -16.01 -1.16 12.98 15.77 9.84 -0.3 -18.14 -32.02 -47.82 16930 -14980
-46.88 -43.26 -29.77 -12.78 -1.13 15.02 14.97 10.98 -1.93 -15.67 -41.63 -44.34 16929 -14979
-43.12 -45.55 -29.81 -17.92 -0.63 14.96 15.29 9.28 -3.13 -18.43 -34.25 -45.41 16928 -14978
-45.81 -40.2 -26.34 -15.57 -0.28 14.24 16.39 10.65 -0.92 -15.85 -34.95 -48.19 16927 -14977
-44.31 -37.12 -27.89 -15.73 2.97 14.41 16.2 15.22 0.65 -19.27 -31.2 -45.71 16926 -14976
-40.69 -41.04 -23.98 -11.22 5.36 15.07 16.02 10.54 0.88 -15.47 -31.52 -49.23 16925 -14975
-48.57 -43.89 -30.33 -15.52 2.58 13.86 14.17 9.58 -0.15 -16.3 -39.6 -38.54 16924 -14974
-41.12 -48.03 -33.92 -13.23 4.71 17.9 16.75 10.4 2.25 -14.2 -39.22 -49.36 16923 -14973
-49.43 -41.98 -28.06 -15.04 0.6 13.79 14.52 11.4 0.89 -12.3 -35.14 -43.39 16922 -14972
-49.78 -43.19 -32.86 -18.8 -0.31 10.62 17.34 11.43 -0.93 -19.58 -39.63 -50.87 16921 -14971
-47.53 -38.92 -31.41 -10.08 4.74 14.3 17.65 11.13 1.56 -18.15 -43.38 -50.2 16920 -14970
-46.98 -44.87 -29.16 -13.44 2.93 16.08 17.46 11.58 -1.16 -18.15 -34.96 -48.01 16919 -14969
-49.42 -46.69 -29.21 -10.77 4.59 15.48 12.83 8.25 -0.83 -19.88 -38.48 -50.31 16918 -14968
-43.95 -36.35 -28.81 -12.53 1.65 14.87 15.41 12.44 0.79 -17.67 -38.09 -44.96 16917 -14967
-43.27 -41.23 -24.87 -13.11 4.26 14.73 17.87 11.23 1.05 -15.64 -39.77 -47.92 16916 -14966
-47.67 -44.59 -29.94 -12.18 2.94 16 16.89 10.66 -1.68 -19.46 -41.58 -47.14 16915 -14965
-47.37 -41.22 -27.77 -13.71 -0.71 10.3 12.63 8.73 0.96 -18.5 -34.72 -45.22 16914 -14964
-51.3 -45.22 -32.86 -15.91 -1.92 14.07 16.53 10.48 0.01 -18.2 -40.84 -49.86 16913 -14963
-44.89 -36.25 -26.33 -12.81 0.23 12.23 16.86 10.03 2.15 -18.92 -33.26 -40.43 16912 -14962
-51.19 -41.33 -27.17 -14.5 0.82 11.26 13.96 10.16 -0.67 -17.64 -33.01 -45.52 16911 -14961
-46.1 -40.79 -25.24 -12.62 3.99 15.82 13.96 9.02 1.23 -14.98 -35.42 -49.31 16910 -14960
-49.28 -40.84 -27.81 -12.55 1.8 15.97 16.83 9.32 -0.05 -19.09 -35.52 -47.66 16909 -14959
-44.64 -43.25 -25.78 -16.05 2.77 12.72 16.59 10 1.07 -16.05 -37.38 -46.57 16908 -14958
-42.79 -39.34 -27.75 -12.49 1.64 15.08 14.6 8.36 -1.13 -19.92 -41.83 -37.76 16907 -14957
-44.97 -40.84 -25.55 -14.54 4.53 13.28 16.47 10.58 0.49 -19.28 -38.76 -43.3 16906 -14956
-44.06 -39.05 -28.55 -12 0.02 12.37 16.58 9.92 -2.43 -18.25 -32.71 -38.46 16905 -14955
-44.26 -37.93 -33.32 -13.88 2.29 16.91 16.12 12.59 -0.24 -19.4 -36.54 -50.19 16904 -14954
-53.69 -45.2 -29.59 -13.43 -3.18 12.08 15.71 11.46 -0.59 -17.16 -33.9 -46.09 16903 -14953
-45.51 -42.72 -28.83 -11.21 2.51 15.95 15.6 10.16 2.62 -14.73 -40.35 -45.79 16902 -14952
-45.69 -43.76 -30.04 -15.27 2.85 13.68 15.21 9.46 -0.14 -17.31 -40.26 -47.83 16901 -14951
-39.71 -41.58 -28.87 -16.68 1.64 11.52 12.81 9.15 0.86 -16.26 -33.73 -48.08 16900 -14950
-45.91 -40.71 -30.46 -10.14 1.28 11.93 15.68 11.11 2.27 -16.96 -41.57 -50.62 16899 -14949
-45.13 -40.8 -30.1 -12.82 4.15 11.9 14.41 11.01 0.18 -16.89 -37.25 -44.52 16898 -14948
-41.66 -40.61 -31.94 -13.31 1.11 16.09 15.53 12.49 2.9 -15.67 -30.93 -40.37 16897 -14947
-45.52 -44.52 -30.15 -14.44 1.82 14.24 14.29 12.68 1.6 -12.99 -36.43 -39.86 16896 -14946
-42.5 -44.91 -34.58 -11.24 1.17 11.99 14.38 10.36 0.94 -16.92 -36.97 -45.3 16895 -14945
-42.56 -43.15 -29.22 -16.05 -0.63 11.98 15.76 7.84 -2.98 -14.72 -35.68 -46.9 16894 -14944
-44.99 -48.81 -31.32 -15.61 2.2 11.56 16.99 9.15 -0.6 -19.64 -38.32 -47.86 16893 -14943
-46.26 -38.43 -27.27 -12.39 1.19 16.77 15.38 13.35 1.13 -20.22 -41.75 -44.81 16892 -14942
-52.71 -46.07 -33.24 -16.49 -2.4 13.47 14.52 9.84 -0.08 -15.88 -32.96 -48.62 16891 -14941
-43.19 -45.36 -29.36 -14.66 0.36 12.18 12.82 10.35 2.24 -20.21 -40.74 -40.89 16890 -14940
-49.01 -46.09 -30.77 -12.82 0.6 10.87 14.39 9.63 2.91 -14.31 -38.3 -51.93 16889 -14939
-50.95 -36.66 -30.03 -11.63 -0.45 12.62 15.6 9.11 -1.9 -19.48 -45.5 -47.12 16888 -14938
-43.86 -40.35 -28.87 -14.99 0.4 11.51 14.57 11.16 2.45 -13.45 -32.89 -47.43 16887 -14937
-47.95 -39.79 -27.97 -12.42 5.53 15.23 17.99 8.59 2.5 -19.8 -45.9 -41.13 16886 -14936
-41.66 -41.7 -30.34 -16.97 4.39 15.63 16.45 12.82 1.55 -18.5 -35.42 -43.51 16885 -14935
-44.65 -42.07 -26.63 -11.11 0.64 10.78 13.67 12.68 1.67 -14.81 -37.36 -41.95 16884 -14934
-46.95 -39.91 -30.9 -13.15 1.84 12.45 14.52 10.83 2.07 -17.54 -38.17 -41.36 16883 -14933
-41.9 -37.84 -33.89 -15.39 2.42 12.83 15.87 10.58 -0.47 -15 -42.61 -47.48 16882 -14932
-48 -45.37 -30.28 -10.9 0.9 16.77 14.48 11.57 2.31 -15.42 -38.03 -39.51 16881 -14931
-47.29 -40.02 -28.05 -10.97 5.54 19.41 15.91 9.63 0.22 -15.91 -36.71 -48.82 16880 -14930
-48.31 -40.73 -24.65 -16.77 -0.19 12.96 16.21 10.08 -0.06 -17.23 -34.59 -40.5 16879 -14929
-41.13 -40.97 -30.64 -14.19 2.28 13.78 17.13 11.17 -0.64 -15.72 -36.32 -37.6 16878 -14928
-43.87 -36.35 -26.62 -13.32 0.97 10.98 16.9 10.67 0.55 -18.66 -40.07 -46.58 16877 -14927
-44.87 -46.97 -23.42 -15.32 1.78 17.3 14.58 10.34 -2.13 -18.49 -36.64 -39.38 16876 -14926
-36.72 -41.22 -29.23 -13.87 2.39 14.24 18.8 11.84 3.34 -12.62 -36.06 -40.53 16875 -14925
-45.72 -46.78 -30.96 -13.3 5.86 15.85 20.79 13.08 4.22 -15.38 -32.4 -45.17 16874 -14924
-45.76 -48.04 -28.35 -14.89 1.38 15.6 14.42 12.08 -0.18 -13.97 -34.9 -44.61 16873 -14923
-45.27 -44.4 -30.58 -15.01 1.82 14.99 15.06 11.76 2.71 -14.39 -32.27 -45.66 16872 -14922
-46.29 -43.9 -30.35 -15.65 0.83 10.83 17.16 12.86 3.69 -14.01 -39.24 -42.11 16871 -14921
-37.69 -37.15 -27.12 -12.6 -0.71 14.44 15.23 10.49 1.28 -18.86 -37.49 -39.64 16870 -14920
-45.25 -40.75 -28.09 -11 0.64 13.8 15.46 9.43 1.34 -14.63 -38.45 -48.71 16869 -14919
-40.7 -40.23 -25.51 -11.39 -0.37 9.71 16.93 11.92 0.37 -16.31 -33.85 -46.28 16868 -14918
-45.59 -41.04 -27 -15.94 1.27 14.88 17.99 7.47 -3.66 -15.79 -33.5 -44.91 16867 -14917
-41.47 -37.54 -23.45 -11.79 1.59 15.39 18.38 11.72 1.41 -17.53 -32.42 -43.68 16866 -14916
-42.73 -41.78 -25.8 -17.86 0.43 12.45 14.81 10.38 1.8 -18.19 -36.7 -44.52 16865 -14915
-48.5 -43.68 -30.15 -15.36 2.87 15.34 17.09 9.02 -0.82 -14.97 -37.42 -51.59 16864 -14914
-47.97 -36.01 -32.53 -15.25 5.63 15.94 16.38 11.28 0.4 -15.54 -40.59 -50.11 16863 -14913
-46.15 -43.68 -28.24 -11.38 1.39 14.88 17.43 12.23 0.17 -16.15 -42.42 -48.42 16862 -14912
-43.33 -45.2 -28.77 -11.69 3.24 16.79 17.46 10.36 4.88 -16.79 -35.5 -42.27 16861 -14911
-44 -37.68 -28.84 -14.19 3.22 18.15 14.88 12.15 0.5 -16.28 -33.26 -42.19 16860 -14910
-44.62 -40.8 -32.29 -11.81 0.23 14.18 17.05 10.41 0.17 -13.82 -37.12 -45.82 16859 -14909
-47.22 -45.24 -31.22 -11.71 2.61 11.43 15.96 9.84 0.97 -17.03 -39.73 -39.61 16858 -14908
-45.65 -38.58 -27.59 -16.11 0.66 13.11 13.45 9.08 2.6 -15.02 -33.37 -43.57 16857 -14907
-42.94 -40.31 -26.47 -12.18 5.51 14.86 14.2 10.45 1.73 -13.93 -38.04 -43.43 16856 -14906
-46.98 -39.09 -30.77 -15.29 0.23 17.37 15.97 10.52 1.62 -13.46 -34.03 -45.73 16855 -14905
-44.18 -49.23 -30.95 -12.53 3.15 14.75 16.18 10.94 2.28 -18.47 -41.46 -45.17 16854 -14904
-43.45 -42.29 -32.67 -14.4 -0.18 14.06 16.69 11.18 -0.61 -16.01 -30.05 -40.79 16853 -14903
-43.75 -35.75 -25.4 -12.4 4.43 13.29 15.38 10.7 -2.83 -18.6 -37.38 -46.07 16852 -14902
-48.99 -44.43 -30 -13.58 4.15 13.52 14.33 10.77 1.19 -13.78 -37.29 -52.2 16851 -14901
-49.52 -45.32 -31.68 -13.79 1.85 12.32 15.68 12.01 0.75 -13.61 -36.58 -41.55 16850 -14900
-42.53 -48.46 -28.37 -11.68 1.94 11.49 14.9 11.4 1.01 -16.1 -34.46 -46.38 16849 -14899
-47.91 -41.74 -30.48 -13.64 1.91 12.52 14.15 11.35 -1.11 -17.52 -37.22 -43.48 16848 -14898
-46.78 -43.67 -29.74 -14.35 1.66 12.53 15.88 9.42 -1.64 -16.19 -36.93 -51.01 16847 -14897
-50.86 -48.82 -31.07 -14.77 2.16 14.09 15.29 8.98 -1.89 -19.71 -39.96 -47.24 16846 -14896
-50.17 -41.69 -30.23 -15.57 2.3 14.87 14.32 8.1 1.42 -20.02 -39.96 -43.72 16845 -14895
-38.41 -44.41 -28.25 -12.64 1.75 14.38 17.79 10.85 0.11 -18.67 -37.44 -45.69 16844 -14894
-42.67 -34.61 -28.72 -13.87 5.78 13.97 14.22 10.76 1.39 -15.87 -35.33 -46.09 16843 -14893
-49.94 -40.4 -28.68 -14.71 -0.35 13.98 16.31 9.27 -0.72 -17.04 -32.7 -43.46 16842 -14892
-49.27 -43.82 -28.53 -14.47 2.04 15.39 14.83 11.19 -0.31 -16.07 -34.41 -46.14 16841 -14891
-46.47 -38.23 -26.57 -13.08 1.45 12.94 15.42 10.74 2.79 -16.89 -42.53 -46.8 16840 -14890
-48.26 -42.06 -28.12 -10.37 2.8 15.58 13.67 10.69 2.77 -12.83 -32.9 -41.93 16839 -14889
-47.13 -36.66 -24.84 -12.81 2.09 15.23 16.61 9.33 2.25 -13.41 -37.87 -44.75 16838 -14888
-41.58 -45.69 -32.73 -16.65 6.41 13.61 15.3 8.95 2.02 -15.47 -30.05 -44.16 16837 -14887
-44.21 -43.63 -31.17 -14.07 5.25 15.24 15.42 11.11 1.71 -14.01 -37.74 -42.59 16836 -14886
-46.44 -40.14 -25.83 -14.54 -1.07 11.57 16.42 9.81 -0.49 -16.97 -44.61 -44.56 16835 -14885
-46.42 -39.09 -29.67 -13.44 -0.73 13.76 15.27 10.56 0.15 -18.71 -37.18 -47.13 16834 -14884
-45.93 -44.51 -28.4 -16.62 -0.46 12.18 14.39 8.29 -3.39 -20.31 -40.34 -53.37 16833 -14883
-46.72 -44.2 -32.79 -13.92 0.14 13.24 14.73 9.28 -2.04 -19.97 -40.46 -48.04 16832 -14882
-44.25 -39.85 -24.86 -14.56 4.89 13.76 14.51 8.82 0.25 -18.7 -39.87 -49.95 16831 -14881
-46.44 -48.21 -32.31 -14.43 -2.63 9.55 14.8 10.44 -1.91 -20.89 -36.07 -46.18 16830 -14880
-47.01 -34.54 -28.73 -13.21 1.93 14.52 17.5 8.98 2.72 -19.51 -40.34 -48.34 16829 -14879
-46.04 -43.4 -28.93 -12.17 2.77 12.45 14.44 10.1 0.55 -15.16 -39.31 -43.8 16828 -14878
-42.26 -40.27 -27.85 -13.74 5.32 14.85 15.61 8.18 -4.64 -18.17 -37.13 -41.06 16827 -14877
-45.27 -40.64 -34.38 -17.36 1.49 13.37 15.55 8.79 1.03 -21.24 -36.2 -41.96 16826 -14876
-41.82 -38.33 -27.2 -9.87 3.22 14.66 13.59 12.21 -0.7 -15.1 -37.48 -37.51 16825 -14875
-46 -46.46 -26.22 -9.96 4.84 17.53 13.91 8.66 1.84 -16.94 -35.19 -48.93 16824 -14874
-45.68 -41.43 -25.78 -14.27 2.54 11.13 14.89 11.09 -1.41 -20.5 -33.91 -49.04 16823 -14873
